# X1, X2, X3, Y
-1.576073159834670667e+00,-1.010562277256174868e+00,-2.133619787182996774e-01,-2.335185581621800122e+00
-2.477939397087504325e+00,-2.441244323396824178e+00,2.765851561693401628e+00,4.014938105725897266e+00
-4.884142335985218741e-01,1.092727978042082465e-01,-5.267195670529336571e-01,-4.929205254865953734e-01
-2.326246581883925746e+00,-6.704702366924861323e+00,-3.114960542576583058e-01,-1.315190469029260534e+01
-3.197879240685648217e-01,-2.118895934814023274e+00,-6.864748117474684941e-01,-1.085202551029480045e+00
-1.786808491705102586e+00,-3.077975274210044132e-01,5.910482974882232954e-01,8.905814978089222622e-01
6.655854401275184129e-01,8.499132756268183542e+00,-7.594569658840983895e-01,1.447264739188462102e+01
2.089458462131545957e+00,-6.897178881701355735e+00,-7.635110166032141876e-01,3.926478490349525341e-01
-4.518801654314215099e-01,-2.151342142339996433e-01,2.687264984634252230e-01,6.514103740644571872e+00
-2.508339568731090985e+00,6.647512752895766042e+00,-5.419009929956145610e-01,-1.723968772991509857e-01
4.217742581790358436e+00,5.381179451963948424e+00,8.186405767921685062e-01,3.085665493534004256e+01
-2.863101276799498995e-01,-1.263422481544088605e+01,-2.940979916699333896e-01,-1.260831876532032680e+01
2.275505948131454570e+00,2.649237050282729378e+00,1.009409847261096616e+00,2.020940978934879340e+01
-1.325485408326880776e-01,3.827078557536415460e+00,3.396996440791891225e-01,1.081083920722340785e+01
5.355388908229943290e+00,-2.735532757434700812e+00,-1.063305666763810109e+00,1.592464405944611094e+01
2.280530919962242553e+00,6.236558818494220446e+00,8.918427654457018461e-01,2.690172318065821955e+01
-1.873723414728174275e+00,1.214288361347803225e+01,-6.697862894856308758e-02,1.253851196869454654e+01
1.418372336596783641e-02,8.121623578233014284e-02,1.420351665368790650e+00,1.233073832361511357e+01
2.694916992850147519e+00,-2.178582714197936809e+00,1.419901749223237086e+00,1.863615312622032860e+01
3.276973518000780294e-01,-5.927737715120469097e+00,-2.917270188244254214e-01,-2.411801988783793593e+00
-1.404690130288728467e+00,-1.054675840553977828e+01,-2.346769184341271242e+00,-2.358343139963815105e+01
-9.336790714860510043e-01,-1.594068360249051297e-02,3.165146321919637962e-01,3.263152624660491608e+00
1.324595664742564294e+00,-4.913649821501556048e+00,-2.683307821589139275e-01,1.039300899999254124e+00
2.610367802182201213e+00,-8.093288463779616748e+00,9.589735139126083219e-01,1.006193606517167183e+01
1.085899191948227038e+00,-3.128046617480670921e-01,-7.491153174398132442e-02,8.569422408265207736e+00
-1.580457474399769247e+00,2.883527215188985249e+00,1.162619392683233777e+00,7.006887630251683596e+00
-1.807997036533240287e+00,3.080368339973720726e+00,-1.266186428323991808e-01,1.684235394292544097e+00
3.787777566659907835e-01,-2.058425767519422411e+00,1.377598851000626290e+00,9.100142079653991800e+00
2.280182937174091151e+00,1.354547973928536031e+01,7.203478914383666665e-02,2.914358092291228886e+01
6.665358710159748068e-02,2.281434050166197380e+00,6.615005866161703663e-02,1.016391185055868362e+01
-1.403509882612226312e+00,-4.152635708860306085e-01,7.574406900840772172e-01,1.360487680382909348e+00
-5.265042948667225886e+00,-5.079923197721274875e+00,-1.497777617399035643e-01,-2.326645072475503540e+01
1.254531781846812168e-02,3.428565782742304613e+00,-4.380294352918912004e-01,6.718119936697668493e+00
-1.565481945207030989e+00,1.250707698093821563e+01,-1.219449663046384247e+00,8.689256468149578083e+00
3.720900466032909804e-01,-4.824678410498774994e+00,6.699450501087768073e-01,5.185431167257645413e+00
-2.130104655933397595e+00,-1.106063612606737578e+01,-2.929389358822104966e-02,-1.621066891565418899e+01
-4.230255444515453433e+00,-4.540122895390979352e+00,-4.490400486875644748e-01,-2.074042708448374484e+01
6.803529758408140005e-01,1.584288502168417434e+00,7.180477341973947603e-01,1.249062618620703979e+01
-6.997004774628823309e-01,8.028670426553521366e-01,-5.378643592217704494e-01,1.821375634201450655e+00
1.671640504106604252e+00,1.590396816834813931e+00,-1.838110719750680966e+00,4.385547431127303497e+00
-7.967546138321229821e-01,-8.218746816729737503e+00,-3.373706494877081741e-01,-8.733576760372045555e+00
5.553815198848532919e-01,-6.150852441273242377e+00,-5.012658493878144883e-01,-2.605863228177082824e+00
-3.492080370995313654e+00,-5.361915353414565821e-01,-4.714336664170312163e-01,-9.031111365171470950e+00
-9.230671294897815349e-01,-9.555168454564544334e+00,5.671964132948003057e-01,-6.966962777282095232e+00
-2.843752844525252232e+00,3.687322779364271774e+00,-1.129064184871174881e+00,-6.658379275837895683e+00
2.041571216211175877e+00,2.609036681731853324e-01,-1.997876184337303226e-03,1.316860181913914651e+01
-1.503578112398310074e+00,-8.250032684026751273e-01,-3.898231832672177100e-01,-3.334390514195295641e+00
-2.029483726306884339e+00,8.906380013736971080e+00,2.424858032505567085e+00,1.935196576707003757e+01
4.672944983115561168e-01,4.034190635199250141e-01,2.534958869487382443e-02,7.217061950792134084e+00
2.154727913819675933e-01,-9.062751245461058147e+00,3.026210357440957677e-01,-5.250955757793345668e+00
5.226461214559974949e-02,-1.126350618257226088e+01,8.368966184809570885e-01,-4.572720214539709005e+00
2.409174523128315037e+00,4.051040222831799653e+00,-1.847148934882421045e+00,1.156135968668605152e+01
1.510421003130724582e+00,6.444881075146900784e+00,1.490095918844245526e+00,2.701223463822351079e+01
-1.313027493672080492e+00,-6.998031187933091424e+00,-6.874678859988948565e-01,-1.268919089366984387e+01
-7.527500721233665315e-01,9.841907934469885655e-01,-1.641378957092326063e+00,-5.908452679934594443e+00
-2.451044585617578320e-01,4.484348814012841800e-01,5.190064752210460375e-01,6.844932238968170601e+00
1.537135862055488467e+00,-1.744789011525303302e+00,9.460952414828969204e-01,1.039139657173782183e+01
-1.527407853069963906e-01,9.371248246185963637e+00,-7.378755347751464466e-01,1.280920536696703493e+01
6.797621946555044703e-01,5.870907773787434891e-01,-1.651256893162873940e+00,7.604273824223540812e-01
-1.613128480104446760e+00,-1.002996799726494714e+01,-5.612608413771930094e-01,-1.589316614103264058e+01
1.581021563012021236e+00,-5.652831373637458023e-01,-6.749805904138953538e-01,8.306832710217014082e+00
5.532414025519770684e-01,-1.049698150598118218e+01,1.106398018973169917e+00,-9.081454008177618498e-01
-1.824525713929072479e+00,-3.419059607956030256e+00,1.224307017958859850e-01,-8.062601448560439366e+00
-1.905846986729236248e+00,3.781028763189851816e+00,-1.047876935616168570e+00,-1.976724157555454608e+00
1.315723196145001661e-01,-5.386003447790555398e+00,1.155183153678568830e+00,3.006279903263773257e+00
-1.140869438443873340e+00,-5.268418759366556792e+00,1.492612623954384876e+00,3.822183391492842919e+00
3.740432359054739475e+00,1.092801702197999347e+01,-5.723171129680374447e-01,2.942871444699321515e+01
1.358974528301514884e+00,-6.246842142609225768e+00,-2.826034367045709317e+00,-9.386568326576096410e+00
-4.329138778635705509e-01,3.562495684949236185e+00,6.039600902868766941e-01,7.702503743641077705e+00
-1.639730435301634426e+00,-5.728632097327094108e+00,-6.067102218663710245e-01,-1.206494974495650041e+01
4.160172886999905506e-01,5.206096603018975699e+00,2.466670054824426361e-01,1.396474939732501852e+01
2.428015679404278426e+00,6.455927746390496047e+00,5.474573416882217991e-01,2.388553292978189191e+01
-2.332545015534650101e+00,-3.433765831202268970e-01,-1.089368383326573708e+00,-1.241438615155810865e+01
-3.037840269805635041e-01,1.617854115714377539e+00,1.051405091542193304e+00,1.006441147863714924e+01
1.742113029255437651e+00,-1.964324395290516501e+00,9.638051784390740950e-01,1.369807801010811943e+01
7.962778205342260773e-02,-2.705889714393682866e+00,1.419999199165983050e+00,6.655714354615104966e+00
-1.200434373279437805e+00,-5.046418456361618787e+00,1.280168132880344700e+00,1.578995704863051408e+00
-3.001719774423336595e+00,2.319693932549060644e+00,-2.840050836342319918e-01,-4.821860549929240847e+00
4.089920120804946713e+00,1.032510560619939594e-01,1.829906517047322906e-02,2.068945656567630209e+01
-1.120695393204546919e+00,7.150552233706836125e-01,1.243651165004937553e+00,7.747077460546669236e+00
2.905383376811013774e-01,3.789035516217125643e+00,-1.208971442700224941e+00,6.586314171033231801e+00
3.613692414600411240e-01,-2.664949966170370832e+00,3.282801663180558438e-01,2.569465543280058828e+00
-5.568180687277429763e-01,6.195569446594396901e+00,-5.660378843841302743e-01,6.876599872133337676e+00
-1.801582908130210381e+00,-6.762918728592209661e+00,3.405042390850070433e-01,-6.934220637972487111e+00
9.052867753146067731e-01,-2.880924642063742880e+00,-1.320137183450493135e+00,-1.635483802142261300e+00
-1.303093059594921721e+00,-4.265726225936250948e+00,-2.085320186729176406e+00,-1.415838130178358512e+01
-5.422748246162416130e+00,-1.901414519622127930e+00,5.008927244380521060e-01,-1.532114937027069779e+01
2.866318301359575660e+00,2.993501126033313309e+00,-2.989269606644162636e-01,1.719243938610336286e+01
1.975848625521954949e+00,3.222598058524800635e+00,-3.999970609723821902e-01,1.301811738940140373e+01
-3.362519108034851545e+00,3.634691051958957031e-01,-4.745163017529538951e-01,-9.405507124751881776e+00
-1.840951497376083656e+00,-2.765188378416648440e+00,1.606471767430303066e+00,-1.235738125548047073e-02
-2.158834845757190202e+00,7.797659272963725741e+00,-2.880549717188067849e-01,5.498132553920608956e+00
1.595621857118340925e+00,2.538653184615960345e+00,2.172156116549293636e-01,1.617473865286378754e+01
2.638899086039834252e+00,9.104403619031412376e+00,2.981208947873207560e+00,3.847292707750988683e+01
-1.156111436213062005e+00,4.030547135384185964e+00,-8.308206993973070720e-01,3.361380707867491768e-01
-2.348115680841408981e+00,1.812384943171776230e+00,-7.961346574061491932e-01,-4.526279044414865282e+00
-1.902176943653334673e+00,-8.701870704210699969e+00,1.364574981431560863e+00,-6.304669962731159316e+00
6.496686370526764120e-01,-4.470523325924272484e+00,4.185091199371476778e-01,4.614329940856662482e+00
6.878481211249904970e-01,4.494610236303394402e+00,-8.850334217012328919e-01,7.656841384793152017e+00
-9.951328679758826290e-01,-2.083708176673809032e+00,5.458849865471022689e-01,6.431536143803813221e-01
3.078949839716236814e-01,-1.104867436604191511e+01,7.658257664847957225e-01,-4.149057335890264042e+00
-1.446180344181010158e+00,3.849176270935098287e+00,-1.589946097402967773e-01,3.514130268614676478e+00
6.842134320241352041e-01,4.504905222946770316e+00,-1.245966000335173574e+00,7.483411522045815722e+00
-1.508619268909320965e+00,3.462039631335822154e+00,-6.563021765837394605e-01,-1.000852773150101793e+00
-1.474947598967858653e+00,3.123900509149635685e+00,1.442682709008779929e+00,1.037618912035515173e+01
-5.750968054096535775e-01,1.268403334972185448e+01,9.244417349347342494e-01,2.198427070026172103e+01
4.540027403978635689e+00,5.444963899716571909e+00,-6.932441154296919983e-02,2.968609977910164233e+01
2.326957807391629274e+00,-8.079117603565679318e+00,2.314659492247708727e-01,5.392208997209310795e+00
-2.987761086109360642e-01,3.655391185732844939e+00,2.187893986394766621e-01,8.676237889892897570e+00
2.276039736460109708e+00,-1.340194859594985521e+00,1.126143186568969723e+00,1.838222154673291442e+01
3.405251734245369644e+00,2.218812843105298249e+00,-1.055666358012237849e+00,1.800346474728418755e+01
-8.704747973187357823e-01,1.926358094209630778e+00,3.319564785772406990e-01,6.165381519737741733e+00
-5.134431706051435507e-01,4.452977424495046854e+00,1.116324316827184582e+00,1.272517558110775759e+01
1.537276498155730753e+00,1.676709937349853963e-01,5.063701171323713446e-01,1.485523338339899269e+01
3.071189357993982405e+00,5.805051930945743371e-02,2.060583202863933150e-01,1.777410956467419467e+01
6.183571651296112526e-01,-8.768252228360133849e-01,-1.064114600738312877e+00,1.110109115974580174e+00
-7.208549447569998492e-01,-8.470451162841012405e+00,-1.931182592687095134e-01,-9.398859678332366130e+00
-3.332153463722280939e+00,1.842511226863602913e-01,-7.881252018994274744e-01,-1.112879580299034998e+01
9.700545477086318646e-01,1.203790903621240860e+00,-1.203907169149969869e+00,3.449513570824367825e+00
1.419737447909073413e+00,1.834910550335831836e+00,9.630009889028174896e-01,1.864183433505946397e+01
-1.817331028650729596e+00,3.438819244664903518e+00,-1.440161535735833720e+00,-5.199161992427348444e+00
4.416906114217863943e-01,6.320597373327846435e-02,1.778453562822883971e-01,6.366862464858558113e+00
2.096182754319977803e+00,-9.007387448308403322e+00,-1.090355886792959694e+00,-2.440014919084117384e+00
3.049585962528599481e+00,-4.921212172704943377e+00,-1.049957858357190466e+00,6.370731775827872312e+00
3.628953269535412751e+00,-4.930770699489575470e+00,-5.067476294576520601e-01,9.007604561603550053e+00
-2.695277397594376012e+00,-4.408764661441940902e+00,1.377570243449564913e+00,-4.159223090663117794e+00
3.743743491365595921e-01,5.740460328600136108e+00,-1.617002727759741632e+00,7.107837160606711890e+00
-7.608485611654359770e-01,-4.977054634976438408e+00,5.404916679710700667e-01,-6.702862959950622868e-01
-5.254497123291121952e-01,1.092016051157610690e+00,-9.730892156748844890e-01,1.312099665080699862e-01
-2.694910384677395410e+00,5.737804180458104142e+00,-1.772357487424049527e+00,-7.858072969472705616e+00
-2.583914150573300428e-01,8.252730818784325351e+00,-3.363883364672200921e-02,1.375318999479026161e+01
-2.696741055066673276e+00,-1.266684274506619978e+01,1.568149527999635362e+00,-1.313766288093627388e+01
-6.259199131711052910e-01,4.050011726297252146e+00,8.530925035112197907e-01,1.231005456030625922e+01
-5.620365331019682387e+00,3.013365453530638671e+00,-7.065919375336285890e-01,-1.702097074794366094e+01
1.970301584652099480e+00,-5.481431184462386419e-01,-6.719795421198009322e-01,7.509737568834179200e+00
-2.270763840344886653e+00,-5.774024548303414939e+00,1.176672222446964788e+00,-4.689082799222728859e+00
7.315587750029616254e-01,-7.652768545417044654e-01,1.900130793516470851e+00,1.571777367276039428e+01
1.842843571161186800e+00,2.446252225675163761e+00,6.110331645532546263e-01,1.640680821823053037e+01
3.062786833530490305e-01,-7.393699433552825440e+00,2.671104805496111734e-01,-1.544819637162730519e+00
1.999437408909187086e+00,7.195330014079391878e-01,-7.105499859888438074e-02,1.375022262808425388e+01
-2.284482788747466131e+00,3.285916914679318235e-01,-1.131000164206304559e+00,-8.866942879664820865e+00
2.426269036170067395e+00,3.273970750466047797e+00,-6.131637218071915862e-01,1.504816437143741048e+01
-1.475913764270876172e+00,-6.574332145718907228e+00,-6.443485122662334641e-01,-1.035128573996980350e+01
-6.909255206908120339e-01,-7.628172547311544704e-01,7.120565792394817350e-01,4.537723903428456218e+00
-1.692331811707036837e-01,2.667750144195509598e+00,2.744963923528362382e-01,9.380478607008303271e+00
1.136604946959801632e+00,1.944815388232427944e+00,5.240414644821513868e-01,1.495857705316202235e+01
2.539184383653056432e-01,-1.450954439644970506e+01,-1.240742848715996466e-01,-1.075224001209942060e+01
-2.478532811794142088e+00,-2.366425950419282387e+00,8.278371579851669937e-01,-4.285648465606086255e+00
1.716303852793964746e-01,-2.458453141205523274e+00,-1.573493214095745829e+00,-3.340905990259801506e+00
-1.065715754812577298e+00,-1.488855473763895709e+00,1.304293800425954553e+00,4.620345860455331355e+00
-1.308861904626873685e+00,-6.752378924688344775e+00,-7.534470618552777665e-01,-1.148286284029768112e+01
1.370557703186381926e-01,1.025202535117837543e+00,1.731823265276676294e+00,1.574744700986565427e+01
1.999769063622856891e+00,-9.724332719559642513e+00,4.031669402245403599e-01,3.978969936514141548e+00
-2.402866929391745288e+00,-5.104861768234263408e-01,5.559804833361444709e-01,-1.562236852856395686e+00
-4.462257418077180127e+00,1.213023890019564011e+00,1.816889910488196647e-02,-1.069361069629845140e+01
2.154794171876301956e+00,-8.598004552176085724e+00,1.437155697450496206e+00,9.143289090352388016e+00
-3.467179854859737675e-01,-3.145256536195666808e+00,5.134721789405944925e-01,-2.265818323437476245e-01
-3.756960634751110306e-01,-6.658276403598741844e+00,-4.711919657704698450e-01,-7.652819685566813135e+00
2.933624649522666772e+00,-1.320351592384314543e+00,3.008294538714876287e-01,1.646535639639203197e+01
-3.369321885134127226e-01,-1.238587231386910181e+00,-1.154021937032732703e+00,-2.651634189284306498e+00
2.404503806324808313e+00,1.639207974081389407e+00,2.653083475236199251e-01,1.748027705519411512e+01
-2.209887407383690050e+00,1.411038418129873184e+00,8.379865332638617437e-01,1.370460723088915422e+00
9.257563141530009698e-01,-8.114489682038364293e+00,-7.992610093700853735e-01,-4.325148733560020275e+00
1.397953649948611599e+00,-4.485796950556714791e+00,6.430527693907164277e-01,8.956896865750998415e+00
1.345857392367136196e+00,5.800156886173523318e+00,-4.838369303495358431e-01,1.435092885009591335e+01
7.005584331779947382e-02,-9.782826931561257044e-01,8.472467954089762943e-01,7.681417514436332361e+00
-1.865673865914277307e+00,5.223037585237072733e+00,3.726311785677714483e-01,5.076811950453357980e+00
-4.366285255116107433e-01,-2.048651130989044944e+00,-4.428828476239298206e-01,-1.188635623515028383e+00
1.774736852331572967e+00,3.113156070551489130e+00,-9.871187429293222237e-01,1.030830293342755688e+01
-1.265109573600581294e+00,-1.193900855744608247e+00,-1.113863377773666841e+00,-6.070134431834093292e+00
-1.333239091761131145e-01,-2.716233303745832384e+00,-1.514225565014374296e-02,1.508277597392965852e+00
-3.544457840925629544e+00,-5.821933373912820286e+00,7.860731983575252046e-01,-1.177464121087754556e+01
-7.896747008937579082e-01,2.252550159774326044e+00,1.122348164741090004e+00,9.313500512054501357e+00
-2.157918338794675428e+00,-6.162967292258597851e+00,1.501876141504025597e+00,-4.145545898708766330e+00
1.413428807538289478e+00,-1.672038858571957665e+00,9.255475603491789549e-01,1.248349884027119039e+01
7.380886610937726910e-01,5.544980853892867989e-01,3.013430178821733807e-01,9.635215997101985508e+00
-2.627675718223530854e+00,-6.298975747536406544e+00,-1.795293071927984152e-01,-1.391905922090380443e+01
5.459902399762961434e-01,-5.531531264754749877e+00,-3.565541867206983295e-01,3.853287290099023377e-01
-3.367679795212579652e+00,4.278205008224695405e+00,-1.756451507467643447e+00,-1.098073437189746038e+01
-9.835395336854886317e-01,1.877671120227410118e+00,-2.205241173537273891e+00,-6.448511905491935536e+00
-2.306274317906674920e+00,4.204680210485281400e+00,-2.246494041907818762e+00,-8.024809387285539941e+00
-1.694050304895741432e-01,3.526263564672906803e+00,6.442564502074866750e-01,1.161841676685778779e+01
1.472308473017871711e+00,-5.047429826587462642e+00,-8.649046099960471246e-01,3.845456741048474680e-01
-4.615054623652429910e+00,-6.416748927198470120e+00,-4.833948870632676642e-01,-2.388418918457578854e+01
-6.100930222116216495e-01,2.011191883034514127e+00,2.274736495333258834e-01,5.853302481696379900e+00
1.415211566299582779e+00,-2.106406896663770123e+00,-2.577859360127939814e-01,8.643693920074349890e+00
1.552151824547546299e+00,5.267777163689906672e+00,-7.118348093556429168e-01,1.503260505641882538e+01
-6.533200703768435313e-02,-2.426027551207264252e-02,-6.075678682283190968e-01,3.758227573766625085e+00
1.493086353924539367e+00,-4.827974446869123248e+00,6.923005105179907970e-01,9.276670577483818292e+00
2.087003120341045737e+00,2.319861185310636120e+00,-9.643116744694304465e-01,1.316738416677420531e+01
-5.961346698722604032e+00,5.283240273602642922e+00,-8.834810625409546259e-02,-1.226241150439772554e+01
-9.187529680746737704e-01,9.758819196885542002e-01,-1.717513049314001616e+00,-5.032689508456897443e+00
1.249805467563175343e+00,-4.745432637380004870e+00,-5.456491424928362477e-01,1.764051354876008837e+00
-6.310151898147116079e-01,1.402255550217178737e+00,-7.120055515934452517e-01,4.096340118591004220e-01
-9.517428746832901076e-01,2.226571615376514934e+00,-3.768762946499916722e-01,1.709905106104711248e+00
3.831202018007573873e+00,4.231430407118070836e-01,-4.519192336026528478e-01,1.836073438770928234e+01
-2.896569987805221125e+00,-4.484535793158183625e-01,-1.131447741924926920e+00,-1.240781391569576186e+01
-1.835148746010849985e+00,-3.648052235703437063e+00,4.787981345376418618e-01,-3.570102129148319925e+00
5.122023893888248303e+00,6.352845898691489523e+00,-7.736897244580046573e-01,2.905224940043903104e+01
-3.980419816734880545e+00,-3.512927561110453567e+00,4.950424998075360072e-01,-1.088067110731670262e+01
-3.371103680080065335e+00,-1.399741721919713078e-01,9.973073118751181187e-01,-4.523788832230367873e+00
-2.991208817482412519e-01,8.174914760713342332e+00,7.223410295760451794e-01,1.805524306378061894e+01
-1.508750455248151656e+00,-4.031125966434444763e+00,-6.237606632975316312e-02,-6.967662987203330438e+00
3.995055058700818784e-01,-1.170946667414417552e+00,4.719586398920395665e-01,6.438887783453015601e+00
-9.420855227535842591e-01,2.561067380948123695e+00,8.434399093225339872e-01,8.516317712523958861e+00
-5.065035281069548700e-01,-1.358949065857506744e+00,-9.601947301609199681e-02,2.693034626655687713e+00
1.800027171931179337e+00,-4.524250091637967763e+00,-1.419011561974294899e+00,4.782037435129878888e-01
-1.479138131732608663e+00,4.012643810352260587e+00,-2.576358713001807715e-02,4.741119940522419363e+00
6.192926134148505346e-01,4.920384449816151751e+00,-2.354669050083121551e+00,3.071127541614106171e+00
9.181952738852869889e-01,1.510181773582553433e+01,-1.543049773540259517e+00,1.923674167069472674e+01
6.820051982639334653e-01,2.761877322107431532e+00,1.352291693471009137e-01,1.070449126198957401e+01
2.419276160868915504e+00,-3.303479285846859348e+00,-7.976945175186416215e-01,7.033813053255760117e+00
-1.613196974201833944e+00,-1.496566802712309130e+00,1.144161942189920733e+00,2.246679965423466818e+00
3.330675799921503977e+00,5.789249687113525056e+00,1.840051453097822032e+00,3.502590945107809972e+01
